Latitude,Longitude,% Yield Anomaly
10.37500000,29.62500000,-22.03503329
10.12500000,29.62500000,-22.03503329
9.87500000,29.62500000,-79.06000321
9.62500000,29.62500000,-71.38175973
9.37500000,29.62500000,-14.84996483
9.12500000,29.62500000,-15.49938040
8.87500000,29.62500000,-20.12771224
8.62500000,29.62500000,-22.07989915
8.37500000,29.62500000,-33.33247498
8.12500000,29.62500000,-41.53061102
7.87500000,29.62500000,-36.75722801
7.62500000,29.62500000,-35.44366489
7.37500000,29.62500000,-14.00216818
7.12500000,29.62500000,-12.34715777
6.87500000,29.62500000,-6.90033119
6.62500000,29.62500000,-10.22634922
6.37500000,29.62500000,-7.05183318
6.12500000,29.62500000,-6.89942395
5.87500000,29.62500000,-4.97042661
5.62500000,29.62500000,-1.44171104
5.37500000,29.62500000,-1.81761744
5.12500000,29.62500000,-0.47912935
4.87500000,29.62500000,-5.89804983
4.62500000,29.62500000,0.66183751
4.37500000,29.62500000,-3.50851803
4.12500000,29.62500000,-3.96447035
3.87500000,29.62500000,-3.23583158
3.62500000,29.62500000,-2.22892293
10.37500000,29.87500000,-22.03503329
10.12500000,29.87500000,-22.03503329
9.87500000,29.87500000,-79.06000321
9.62500000,29.87500000,-71.38175973
9.37500000,29.87500000,-14.84996483
9.12500000,29.87500000,-15.49938040
8.87500000,29.87500000,-20.12771224
8.62500000,29.87500000,-22.07989915
8.37500000,29.87500000,-33.33247498
8.12500000,29.87500000,-41.53061102
7.87500000,29.87500000,-36.75722801
7.62500000,29.87500000,-35.44366489
7.37500000,29.87500000,-14.00216818
7.12500000,29.87500000,-12.34715777
6.87500000,29.87500000,-6.90033119
6.62500000,29.87500000,-10.22634922
6.37500000,29.87500000,-7.05183318
6.12500000,29.87500000,-6.89942395
5.87500000,29.87500000,-4.97042661
5.62500000,29.87500000,-1.44171104
5.37500000,29.87500000,-1.81761744
5.12500000,29.87500000,-0.47912935
4.87500000,29.87500000,-5.89804983
4.62500000,29.87500000,0.66183751
4.37500000,29.87500000,-3.50851803
4.12500000,29.87500000,-3.96447035
3.87500000,29.87500000,-3.23583158
3.62500000,29.87500000,-2.22892293
10.37500000,30.12500000,-22.90952033
10.12500000,30.12500000,-22.90952033
9.87500000,30.12500000,-17.79507376
9.62500000,30.12500000,-19.73438790
9.37500000,30.12500000,-15.30130549
9.12500000,30.12500000,-10.94793446
8.87500000,30.12500000,-5.32039750
8.62500000,30.12500000,-13.42165993
8.37500000,30.12500000,-17.23297288
8.12500000,30.12500000,-18.63356250
7.87500000,30.12500000,-23.26532862
7.62500000,30.12500000,-23.16590678
7.37500000,30.12500000,-7.40694517
7.12500000,30.12500000,-6.72690533
6.87500000,30.12500000,-25.86250392
6.62500000,30.12500000,-22.94542109
