Latitude,Longitude,% Yield Anomaly
10.37500000,29.62500000,-18.21074534
10.12500000,29.62500000,-18.21074534
9.87500000,29.62500000,-79.06000321
9.62500000,29.62500000,-71.38175973
9.37500000,29.62500000,-2.92229830
9.12500000,29.62500000,-2.16976376
8.87500000,29.62500000,-6.61072059
8.62500000,29.62500000,-8.53097054
8.37500000,29.62500000,-20.26485733
8.12500000,29.62500000,-27.88737830
7.87500000,29.62500000,-19.05750116
7.62500000,29.62500000,-17.82601271
7.37500000,29.62500000,-5.29082362
7.12500000,29.62500000,-3.43457127
6.87500000,29.62500000,-6.90033119
6.62500000,29.62500000,-10.22634922
6.37500000,29.62500000,1.81065051
6.12500000,29.62500000,0.65958053
5.87500000,29.62500000,-0.57827902
5.62500000,29.62500000,2.89863436
5.37500000,29.62500000,5.19644771
5.12500000,29.62500000,5.13785383
4.87500000,29.62500000,1.57170550
4.62500000,29.62500000,       NaN
4.37500000,29.62500000,4.77108254
4.12500000,29.62500000,4.16385815
3.87500000,29.62500000,4.20133744
3.62500000,29.62500000,4.47877128
10.37500000,29.87500000,-18.21074534
10.12500000,29.87500000,-18.21074534
9.87500000,29.87500000,-79.06000321
9.62500000,29.87500000,-71.38175973
9.37500000,29.87500000,-2.92229830
9.12500000,29.87500000,-2.16976376
8.87500000,29.87500000,-6.61072059
8.62500000,29.87500000,-8.53097054
8.37500000,29.87500000,-20.26485733
8.12500000,29.87500000,-27.88737830
7.87500000,29.87500000,-19.05750116
7.62500000,29.87500000,-17.82601271
7.37500000,29.87500000,-5.29082362
7.12500000,29.87500000,-3.43457127
6.87500000,29.87500000,-6.90033119
6.62500000,29.87500000,-10.22634922
6.37500000,29.87500000,1.81065051
6.12500000,29.87500000,0.65958053
5.87500000,29.87500000,-0.57827902
5.62500000,29.87500000,2.89863436
5.37500000,29.87500000,5.19644771
5.12500000,29.87500000,5.13785383
4.87500000,29.87500000,1.57170550
4.62500000,29.87500000,       NaN
4.37500000,29.87500000,4.77108254
4.12500000,29.87500000,4.16385815
3.87500000,29.87500000,4.20133744
3.62500000,29.87500000,4.47877128
10.37500000,30.12500000,-14.28443750
10.12500000,30.12500000,-14.28443750
9.87500000,30.12500000,-6.94507913
9.62500000,30.12500000,-9.08203327
9.37500000,30.12500000,-5.83171692
9.12500000,30.12500000,0.73946921
8.87500000,30.12500000,-5.32039750
8.62500000,30.12500000,-13.42165993
8.37500000,30.12500000,-14.75003781
8.12500000,30.12500000,-15.94819624
7.87500000,30.12500000,-7.72365148
7.62500000,30.12500000,-7.55192262
7.37500000,30.12500000,-7.40694517
7.12500000,30.12500000,-6.72690533
6.87500000,30.12500000,-12.66168126
6.62500000,30.12500000,-10.33745000
6.37500000,30.12500000,-0.44483378
6.12500000,30.12500000,3.39510865
5.87500000,30.12500000,7.80714055
5.62500000,30.12500000,8.51669910
5.37500000,30.12500000,7.53421520
5.12500000,30.12500000,10.05778417
4.87500000,30.12500000,5.69032851
4.62500000,30.12500000,       NaN
4.37500000,30.12500000,4.57853844
4.12500000,30.12500000,       NaN
3.87500000,30.12500000,3.37424434
3.62500000,30.12500000,3.23990349
10.37500000,30.37500000,-12.18807158
10.12500000,30.37500000,-12.18807158
9.87500000,30.37500000,-10.56954227
9.62500000,30.37500000,-3.47903358
9.37500000,30.37500000,-5.66406839
9.12500000,30.37500000,-0.64132112
8.87500000,30.37500000,-13.49884689
8.62500000,30.37500000,-18.92890482
8.37500000,30.37500000,-17.30223167
8.12500000,30.37500000,-12.21196818
7.87500000,30.37500000,-2.83411231
7.62500000,30.37500000,-2.30845591
7.37500000,30.37500000,-7.53533318
7.12500000,30.37500000,-6.98046796
6.87500000,30.37500000,-9.29283225
6.62500000,30.37500000,-9.15028420
6.37500000,30.37500000,-3.17831667
6.12500000,30.37500000,2.77024680
5.87500000,30.37500000,7.81852121
5.62500000,30.37500000,8.21455900
5.37500000,30.37500000,6.54957580
5.12500000,30.37500000,9.66950557
4.87500000,30.37500000,3.93171999
4.62500000,30.37500000,5.21573758
4.37500000,30.37500000,4.46380001
4.12500000,30.37500000,5.52255844
3.87500000,30.37500000,0.89053814
3.62500000,30.37500000,       NaN
10.37500000,30.62500000,-7.86986593
10.12500000,30.62500000,-7.86986593
9.87500000,30.62500000,-18.33623535
9.62500000,30.62500000,-17.60701237
9.37500000,30.62500000,-2.80479973
9.12500000,30.62500000,-2.08287958
8.87500000,30.62500000,-9.50214120
8.62500000,30.62500000,-9.17573263
8.37500000,30.62500000,-18.80087893
8.12500000,30.62500000,-12.75884797
7.87500000,30.62500000,-9.30710495
7.62500000,30.62500000,-8.93268951
7.37500000,30.62500000,-10.98475655
7.12500000,30.62500000,-7.58395810
6.87500000,30.62500000,-5.64507895
6.62500000,30.62500000,1.13138621
6.37500000,30.62500000,-2.93687135
6.12500000,30.62500000,-1.21576643
5.87500000,30.62500000,7.31912164
5.62500000,30.62500000,8.65539040
5.37500000,30.62500000,-4.81438545
5.12500000,30.62500000,5.93337221
4.87500000,30.62500000,-0.67850458
4.62500000,30.62500000,-0.98210723
4.37500000,30.62500000,6.62444164
4.12500000,30.62500000,5.61269260
3.87500000,30.62500000,-2.04208133
3.62500000,30.62500000,       NaN
10.37500000,30.87500000,-12.15442566
10.12500000,30.87500000,-12.15442566
9.87500000,30.87500000,-24.13581153
9.62500000,30.87500000,-14.03461974
9.37500000,30.87500000,-2.84358660
9.12500000,30.87500000,-2.90175617
8.87500000,30.87500000,-9.17573263
8.62500000,30.87500000,-7.21822267
8.37500000,30.87500000,-16.49531698
8.12500000,30.87500000,-22.53097267
7.87500000,30.87500000,-11.69101164
7.62500000,30.87500000,-9.41081172
7.37500000,30.87500000,-11.50582325
7.12500000,30.87500000,-8.03229314
6.87500000,30.87500000,-7.11526665
6.62500000,30.87500000,-2.48532336
6.37500000,30.87500000,3.62384726
6.12500000,30.87500000,-1.69441507
5.87500000,30.87500000,3.27490999
5.62500000,30.87500000,8.52636943
5.37500000,30.87500000,1.67527968
5.12500000,30.87500000,2.74653170
4.87500000,30.87500000,-6.94979599
4.62500000,30.87500000,-1.03688613
4.37500000,30.87500000,       NaN
4.12500000,30.87500000,       NaN
3.87500000,30.87500000,-1.47657100
3.62500000,30.87500000,6.21529126
10.37500000,31.12500000,-20.30587440
10.12500000,31.12500000,-20.30587440
9.87500000,31.12500000,-4.86237311
9.62500000,31.12500000,-1.49209118
9.37500000,31.12500000,-2.73322037
9.12500000,31.12500000,-2.96615023
8.87500000,31.12500000,-17.32941547
8.62500000,31.12500000,-21.20571090
8.37500000,31.12500000,-2.65053772
8.12500000,31.12500000,-7.93581270
7.87500000,31.12500000,-10.49833552
7.62500000,31.12500000,-7.38426453
7.37500000,31.12500000,-8.23103644
7.12500000,31.12500000,-7.92583310
6.87500000,31.12500000,-6.66998108
6.62500000,31.12500000,-5.83757636
6.37500000,31.12500000,-6.22298070
6.12500000,31.12500000,-7.15554521
5.87500000,31.12500000,-9.54590408
5.62500000,31.12500000,3.43482293
5.37500000,31.12500000,7.95419534
5.12500000,31.12500000,7.36713479
4.87500000,31.12500000,-2.05075266
4.62500000,31.12500000,       NaN
4.37500000,31.12500000,       NaN
4.12500000,31.12500000,       NaN
3.87500000,31.12500000,6.42214604
3.62500000,31.12500000,9.52118944
10.37500000,31.37500000,-18.42040883
10.12500000,31.37500000,-18.42040883
9.87500000,31.37500000,-3.44487628
9.62500000,31.37500000,-2.85905872
9.37500000,31.37500000,-3.37954890
9.12500000,31.37500000,-1.91674116
8.87500000,31.37500000,-15.55458405
8.62500000,31.37500000,-20.03683730
8.37500000,31.37500000,-3.07505972
8.12500000,31.37500000,-0.44577777
7.87500000,31.37500000,-9.85585737
7.62500000,31.37500000,-7.10591376
7.37500000,31.37500000,-9.50646194
7.12500000,31.37500000,-7.01343782
6.87500000,31.37500000,-1.08295325
6.62500000,31.37500000,-7.97926078
6.37500000,31.37500000,-8.38787722
6.12500000,31.37500000,-7.16021288
5.87500000,31.37500000,-9.58776497
5.62500000,31.37500000,0.85168287
5.37500000,31.37500000,2.59522507
5.12500000,31.37500000,1.72732535
4.87500000,31.37500000,-2.29119211
4.62500000,31.37500000,1.11078512
4.37500000,31.37500000,-13.97113238
4.12500000,31.37500000,       NaN
3.87500000,31.37500000,-12.29397559
3.62500000,31.37500000,8.11462544
10.37500000,31.62500000,-24.09013156
10.12500000,31.62500000,-24.09013156
9.87500000,31.62500000,-22.65076888
9.62500000,31.62500000,-44.86383326
9.37500000,31.62500000,-45.47262996
9.12500000,31.62500000,-29.88002180
8.87500000,31.62500000,-14.31219938
8.62500000,31.62500000,-15.33967002
8.37500000,31.62500000,-2.45368386
8.12500000,31.62500000,-1.28029963
7.87500000,31.62500000,-25.97301407
7.62500000,31.62500000,-21.35665759
7.37500000,31.62500000,-12.88653367
7.12500000,31.62500000,-12.19788690
6.87500000,31.62500000,-2.09184524
6.62500000,31.62500000,3.08646102
6.37500000,31.62500000,-2.07104965
6.12500000,31.62500000,-1.03676387
5.87500000,31.62500000,-7.49518558
5.62500000,31.62500000,-5.11970134
5.37500000,31.62500000,-4.66744130
5.12500000,31.62500000,-8.52505804
4.87500000,31.62500000,-7.27251462
4.62500000,31.62500000,-14.01698832
4.37500000,31.62500000,-1.99634455
4.12500000,31.62500000,3.37515136
3.87500000,31.62500000,       NaN
3.62500000,31.62500000,4.93034092
10.37500000,31.87500000,-26.18031630
10.12500000,31.87500000,-26.18031630
