Latitude,Longitude,% Yield Anomaly
10.37500000,29.62500000,-14.80822028
10.12500000,29.62500000,-14.80822028
9.87500000,29.62500000,-44.24281941
9.62500000,29.62500000,-67.49778526
9.37500000,29.62500000,-14.49733869
9.12500000,29.62500000,-14.66793113
8.87500000,29.62500000,-20.09990782
8.62500000,29.62500000,-21.91379986
8.37500000,29.62500000,-28.15751572
8.12500000,29.62500000,-35.29884244
7.87500000,29.62500000,-32.00218637
7.62500000,29.62500000,-31.70586009
7.37500000,29.62500000,-15.02485254
7.12500000,29.62500000,-12.12504814
6.87500000,29.62500000,-3.74617979
6.62500000,29.62500000,-6.17619285
6.37500000,29.62500000,-5.61421828
6.12500000,29.62500000,-5.56495029
5.87500000,29.62500000,-3.25087640
5.62500000,29.62500000,-0.41744597
5.37500000,29.62500000,-1.51243327
5.12500000,29.62500000,-0.33316833
4.87500000,29.62500000,-5.27867118
4.62500000,29.62500000,1.71109924
4.37500000,29.62500000,-5.85336391
4.12500000,29.62500000,-7.93118576
3.87500000,29.62500000,-3.16439001
3.62500000,29.62500000,-2.37999057
10.37500000,29.87500000,-14.80822028
10.12500000,29.87500000,-14.80822028
9.87500000,29.87500000,-44.24281941
9.62500000,29.87500000,-67.49778526
9.37500000,29.87500000,-14.49733869
9.12500000,29.87500000,-14.66793113
8.87500000,29.87500000,-20.09990782
8.62500000,29.87500000,-21.91379986
8.37500000,29.87500000,-28.15751572
8.12500000,29.87500000,-35.29884244
7.87500000,29.87500000,-32.00218637
7.62500000,29.87500000,-31.70586009
7.37500000,29.87500000,-15.02485254
7.12500000,29.87500000,-12.12504814
6.87500000,29.87500000,-3.74617979
6.62500000,29.87500000,-6.17619285
6.37500000,29.87500000,-5.61421828
6.12500000,29.87500000,-5.56495029
5.87500000,29.87500000,-3.25087640
5.62500000,29.87500000,-0.41744597
5.37500000,29.87500000,-1.51243327
5.12500000,29.87500000,-0.33316833
4.87500000,29.87500000,-5.27867118
4.62500000,29.87500000,1.71109924
4.37500000,29.87500000,-5.85336391
4.12500000,29.87500000,-7.93118576
3.87500000,29.87500000,-3.16439001
3.62500000,29.87500000,-2.37999057
10.37500000,30.12500000,-18.85847991
10.12500000,30.12500000,-18.85847991
9.87500000,30.12500000,-16.68533563
9.62500000,30.12500000,-18.61309389
9.37500000,30.12500000,-14.60769631
9.12500000,30.12500000,-10.22230580
8.87500000,30.12500000,0.11695559
8.62500000,30.12500000,-8.05087941
8.37500000,30.12500000,-14.28562998
8.12500000,30.12500000,-13.30284053
7.87500000,30.12500000,-21.96567450
7.62500000,30.12500000,-21.04092312
7.37500000,30.12500000,-6.10070520
7.12500000,30.12500000,-5.72513833
6.87500000,30.12500000,-20.65194864
6.62500000,30.12500000,-18.63992081
6.37500000,30.12500000,-12.24337624
6.12500000,30.12500000,-9.15888455
5.87500000,30.12500000,-2.28893319
5.62500000,30.12500000,-0.55945858
5.37500000,30.12500000,-2.53094970
5.12500000,30.12500000,2.84578343
4.87500000,30.12500000,-0.61407026
4.62500000,30.12500000,2.28583652
4.37500000,30.12500000,-3.66239826
4.12500000,30.12500000,       NaN
3.87500000,30.12500000,-0.45167133
3.62500000,30.12500000,-1.72902809
10.37500000,30.37500000,-15.90171478
10.12500000,30.37500000,-15.90171478
9.87500000,30.37500000,-19.94567098
9.62500000,30.37500000,-14.04328219
9.37500000,30.37500000,-13.43315856
9.12500000,30.37500000,-10.56704406
8.87500000,30.37500000,-7.11024498
8.62500000,30.37500000,-13.01500901
8.37500000,30.37500000,-14.60761858
8.12500000,30.37500000,-12.32393811
7.87500000,30.37500000,-16.31036762
7.62500000,30.37500000,-16.10240155
7.37500000,30.37500000,-5.97488671
7.12500000,30.37500000,-5.53446652
6.87500000,30.37500000,-17.93771864
6.62500000,30.37500000,-16.56570384
6.37500000,30.37500000,-13.97532768
6.12500000,30.37500000,-9.58052086
5.87500000,30.37500000,-2.23400896
