Latitude,Longitude,% Yield Anomaly
10.37500000,29.62500000,-70.45998716
10.12500000,29.62500000,-70.45998716
9.87500000,29.62500000,-32.55876878
9.62500000,29.62500000,-37.66581711
9.37500000,29.62500000,-41.82754286
9.12500000,29.62500000,-37.88435549
8.87500000,29.62500000,-38.07038504
8.62500000,29.62500000,-40.31529918
8.37500000,29.62500000,-27.64074140
8.12500000,29.62500000,-28.52809764
7.87500000,29.62500000,-16.17587882
7.62500000,29.62500000,-10.49179600
7.37500000,29.62500000,-30.98584380
7.12500000,29.62500000,-30.38369917
6.87500000,29.62500000,-15.89999708
6.62500000,29.62500000,-14.67388508
6.37500000,29.62500000,-1.83329946
6.12500000,29.62500000,-0.40348404
5.87500000,29.62500000,7.57042692
5.62500000,29.62500000,17.26371785
5.37500000,29.62500000,16.52219466
5.12500000,29.62500000,23.40396567
4.87500000,29.62500000,11.23907338
4.62500000,29.62500000,       NaN
4.37500000,29.62500000,8.71771530
4.12500000,29.62500000,11.70670958
3.87500000,29.62500000,2.37469328
3.62500000,29.62500000,4.48519036
10.37500000,29.87500000,-70.45998716
10.12500000,29.87500000,-70.45998716
9.87500000,29.87500000,-32.55876878
9.62500000,29.87500000,-37.66581711
9.37500000,29.87500000,-41.82754286
9.12500000,29.87500000,-37.88435549
8.87500000,29.87500000,-38.07038504
8.62500000,29.87500000,-40.31529918
8.37500000,29.87500000,-27.64074140
8.12500000,29.87500000,-28.52809764
7.87500000,29.87500000,-16.17587882
7.62500000,29.87500000,-10.49179600
7.37500000,29.87500000,-30.98584380
7.12500000,29.87500000,-30.38369917
6.87500000,29.87500000,-15.89999708
6.62500000,29.87500000,-14.67388508
6.37500000,29.87500000,-1.83329946
6.12500000,29.87500000,-0.40348404
5.87500000,29.87500000,7.57042692
5.62500000,29.87500000,17.26371785
5.37500000,29.87500000,16.52219466
5.12500000,29.87500000,23.40396567
4.87500000,29.87500000,11.23907338
4.62500000,29.87500000,       NaN
4.37500000,29.87500000,8.71771530
4.12500000,29.87500000,11.70670958
3.87500000,29.87500000,2.37469328
3.62500000,29.87500000,4.48519036
10.37500000,30.12500000,-43.74005197
10.12500000,30.12500000,-43.74005197
9.87500000,30.12500000,-41.53518750
9.62500000,30.12500000,-47.08176590
9.37500000,30.12500000,-39.61129468
9.12500000,30.12500000,-33.40081992
8.87500000,30.12500000,-41.10451986
8.62500000,30.12500000,-40.00977438
8.37500000,30.12500000,-46.62528058
8.12500000,30.12500000,-47.27082939
7.87500000,30.12500000,-27.90654099
7.62500000,30.12500000,-26.74916881
7.37500000,30.12500000,-6.01999294
7.12500000,30.12500000,-6.27097490
6.87500000,30.12500000,-23.15628298
6.62500000,30.12500000,-13.28063868
6.37500000,30.12500000,5.82753427
6.12500000,30.12500000,19.69454450
5.87500000,30.12500000,25.68090406
5.62500000,30.12500000,33.43104692
5.37500000,30.12500000,26.51984847
5.12500000,30.12500000,48.58452912
4.87500000,30.12500000,34.03777937
4.62500000,30.12500000,       NaN
4.37500000,30.12500000,8.22149694
4.12500000,30.12500000,       NaN
3.87500000,30.12500000,11.83035980
3.62500000,30.12500000,18.06171671
10.37500000,30.37500000,-43.14856172
10.12500000,30.37500000,-43.14856172
9.87500000,30.37500000,-47.00109026
9.62500000,30.37500000,-48.10795873
9.37500000,30.37500000,-42.46178495
9.12500000,30.37500000,-33.71593540
8.87500000,30.37500000,-42.77154323
8.62500000,30.37500000,-41.33743010
8.37500000,30.37500000,-50.51998045
8.12500000,30.37500000,-35.58619513
7.87500000,30.37500000,-16.62295562
7.62500000,30.37500000,-14.75700325
7.37500000,30.37500000,-6.37685427
7.12500000,30.37500000,-7.34131000
6.87500000,30.37500000,-13.18010555
6.62500000,30.37500000,-12.68004878
6.37500000,30.37500000,-11.31965715
