Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
10.375,29.625,-13.34430374,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,29.625,-13.34430374,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,29.625,-44.24281941,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,29.625,-67.49778526,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,29.625,-7.78481256,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,29.625,-7.00959184,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,29.625,-12.57609525,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,29.625,-14.46451387,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,29.625,-21.50611647,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,29.625,-28.22789106,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,29.625,-22.98937185,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,29.625,-22.73216746,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,29.625,-10.17065776,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,29.625,-7.74599575,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,29.625,-3.74617979,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,29.625,-6.17619285,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,29.625,-1.34112054,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,29.625,-1.41108278,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,29.625,-1.08949334,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,29.625,2.02607499,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,29.625,2.36164512,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,29.625,3.07093672,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,29.625,-1.55933032,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,29.625,4.65063866,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,29.625,-2.3751805,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,29.625,-4.57696814,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,29.625,0.33252192,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,29.625,0.98560132,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,29.875,-13.34430374,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,29.875,-13.34430374,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,29.875,-44.24281941,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,29.875,-67.49778526,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,29.875,-7.78481256,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,29.875,-7.00959184,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,29.875,-12.57609525,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,29.875,-14.46451387,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,29.875,-21.50611647,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,29.875,-28.22789106,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,29.875,-22.98937185,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,29.875,-22.73216746,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,29.875,-10.17065776,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,29.875,-7.74599575,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,29.875,-3.74617979,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,29.875,-6.17619285,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,29.875,-1.34112054,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,29.875,-1.41108278,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,29.875,-1.08949334,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,29.875,2.02607499,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,29.875,2.36164512,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,29.875,3.07093672,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,29.875,-1.55933032,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,29.875,4.65063866,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,29.875,-2.3751805,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,29.875,-4.57696814,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,29.875,0.33252192,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,29.875,0.98560132,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.125,-14.67841901,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.125,-14.67841901,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.125,-11.45045526,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.125,-13.15461883,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.125,-9.40613665,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.125,-2.89897498,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.125,0.11695559,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.125,-8.05087941,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.125,-13.14953406,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.125,-12.11197984,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.125,-14.1788776,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.125,-13.34112998,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.125,-6.1007052,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.125,-5.72513833,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.125,-14.15041556,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.125,-12.34148514,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.125,-5.70911811,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.125,-3.30076628,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.125,2.41655629,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.125,4.3893714,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.125,2.72190379,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.125,7.05939127,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.125,3.61050771,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.125,5.67303845,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.125,-1.9290714,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.125,,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.125,1.69826094,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.125,1.06497973,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.375,-12.51717963,maize,0,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
