Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
10.125,30.625,-7.86986593,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.625,-18.33623535,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.625,-17.60701237,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.625,-2.80479973,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.625,-2.08287958,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.625,-9.5021412,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.625,-9.17573263,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.625,-18.80087893,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.625,-12.75884797,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.625,-9.30710495,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.625,-8.93268951,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.625,-10.98475655,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.625,-7.5839581,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.625,-5.64507895,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.625,1.13138621,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.625,-2.93687135,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.625,-1.21576643,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.625,7.31912164,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.625,8.6553904,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.625,-4.81438545,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.625,5.93337221,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.625,-0.67850458,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.625,-0.98210723,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.625,6.62444164,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.625,5.6126926,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.625,-2.04208133,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.625,,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.875,-12.15442566,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.875,-12.15442566,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.875,-24.13581153,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.875,-14.03461974,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.875,-2.8435866,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.875,-2.90175617,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.875,-9.17573263,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.875,-7.21822267,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.875,-16.49531698,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.875,-22.53097267,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.875,-11.69101164,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.875,-9.41081172,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.875,-11.50582325,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.875,-8.03229314,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.875,-7.11526665,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.875,-2.48532336,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.875,3.62384726,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.875,-1.69441507,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.875,3.27490999,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.875,8.52636943,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.875,1.67527968,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.875,2.7465317,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.875,-6.94979599,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.875,-1.03688613,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.875,,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.875,,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.875,-1.476571,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.875,6.21529126,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.125,-20.3058744,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.125,-20.3058744,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.125,-4.86237311,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.125,-1.49209118,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.125,-2.73322037,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.125,-2.96615023,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.125,-17.32941547,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.125,-21.2057109,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.125,-2.65053772,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.125,-7.9358127,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.125,-10.49833552,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.125,-7.38426453,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.125,-8.23103644,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.125,-7.9258331,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.125,-6.66998108,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.125,-5.83757636,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.125,-6.2229807,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.125,-7.15554521,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.125,-9.54590408,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.125,3.43482293,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.125,7.95419534,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.125,7.36713479,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.125,-2.05075266,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.125,,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.125,,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.125,,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.125,6.42214604,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.125,9.52118944,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.375,-18.42040883,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.375,-18.42040883,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.375,-3.44487628,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.375,-2.85905872,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.375,-3.3795489,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.375,-1.91674116,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.375,-15.55458405,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.375,-20.0368373,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.375,-3.07505972,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.375,-0.44577777,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.375,-9.85585737,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.375,-7.10591376,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.375,-9.50646194,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.375,-7.01343782,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.375,-1.08295325,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.375,-7.97926078,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.375,-8.38787722,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.375,-7.16021288,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.375,-9.58776497,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.375,0.85168287,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.375,2.59522507,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.375,1.72732535,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.375,-2.29119211,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.375,1.11078512,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.375,-13.97113238,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.375,,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.375,-12.29397559,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.375,8.11462544,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.625,-24.09013156,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.625,-24.09013156,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.625,-22.65076888,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.625,-44.86383326,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.625,-45.47262996,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.625,-29.8800218,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.625,-14.31219938,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.625,-15.33967002,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.625,-2.45368386,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.625,-1.28029963,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.625,-25.97301407,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.625,-21.35665759,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.625,-12.88653367,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.625,-12.1978869,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.625,-2.09184524,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.625,3.08646102,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.625,-2.07104965,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.625,-1.03676387,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.625,-7.49518558,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.625,-5.11970134,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.625,-4.6674413,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.625,-8.52505804,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.625,-7.27251462,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.625,-14.01698832,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.625,-1.99634455,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.625,3.37515136,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.625,,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.625,4.93034092,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.875,-26.1803163,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.875,-26.1803163,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.875,-39.91287315,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.875,-41.0778125,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.875,-31.45045621,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.875,-28.90923004,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.875,-7.56916805,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.875,-10.71049549,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.875,-2.42091874,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.875,-1.97541323,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.875,-19.71301651,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.875,-17.95142438,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.875,-9.63755773,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.875,-8.0452345,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.875,-1.63838152,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.875,-2.23471652,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.875,-5.69023618,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.875,-1.30617641,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.875,-4.03748413,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.875,-1.28490807,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.875,-4.6674413,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.875,-11.55394811,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.875,-11.15690052,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.875,10.66283816,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.875,8.55845455,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.875,7.66751609,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.875,-3.39523219,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.875,-5.72984963,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,32.125,-21.37361988,maize,-1,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
