Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
10.375,29.625,-14.80822028,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,29.625,-14.80822028,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,29.625,-44.24281941,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,29.625,-67.49778526,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,29.625,-14.49733869,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,29.625,-14.66793113,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,29.625,-20.09990782,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,29.625,-21.91379986,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,29.625,-28.15751572,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,29.625,-35.29884244,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,29.625,-32.00218637,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,29.625,-31.70586009,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,29.625,-15.02485254,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,29.625,-12.12504814,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,29.625,-3.74617979,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,29.625,-6.17619285,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,29.625,-5.61421828,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,29.625,-5.56495029,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,29.625,-3.2508764,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,29.625,-0.41744597,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,29.625,-1.51243327,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,29.625,-0.33316833,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,29.625,-5.27867118,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,29.625,1.71109924,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,29.625,-5.85336391,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,29.625,-7.93118576,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,29.625,-3.16439001,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,29.625,-2.37999057,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,29.875,-14.80822028,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,29.875,-14.80822028,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,29.875,-44.24281941,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,29.875,-67.49778526,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,29.875,-14.49733869,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,29.875,-14.66793113,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,29.875,-20.09990782,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,29.875,-21.91379986,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,29.875,-28.15751572,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,29.875,-35.29884244,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,29.875,-32.00218637,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,29.875,-31.70586009,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,29.875,-15.02485254,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,29.875,-12.12504814,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,29.875,-3.74617979,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,29.875,-6.17619285,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,29.875,-5.61421828,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,29.875,-5.56495029,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,29.875,-3.2508764,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,29.875,-0.41744597,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,29.875,-1.51243327,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,29.875,-0.33316833,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,29.875,-5.27867118,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,29.875,1.71109924,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,29.875,-5.85336391,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,29.875,-7.93118576,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,29.875,-3.16439001,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,29.875,-2.37999057,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.125,-18.85847991,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.125,-18.85847991,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.125,-16.68533563,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.125,-18.61309389,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.125,-14.60769631,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.125,-10.2223058,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.125,0.11695559,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.125,-8.05087941,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.125,-14.28562998,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.125,-13.30284053,maize,1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
