Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
7.875,31.625,-33.48988949,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.625,-30.74744173,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.625,-20.44267777,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.625,-16.72892867,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.625,-2.56655198,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.625,2.71862975,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.625,-7.94756354,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.625,-7.97362071,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.625,-13.76484368,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.625,-10.75615255,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.625,-11.86355057,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.625,-17.23842129,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.625,-15.61772304,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.625,-21.42261012,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.625,-2.08842782,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.625,3.23109804,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.625,,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.625,-7.39057763,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.875,-33.01667748,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.875,-33.01667748,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.875,-48.79431956,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.875,-48.25796289,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.875,-42.42977317,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.875,-34.97345824,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.875,-11.39345416,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.875,-22.59309128,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.875,-0.58968896,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.875,0.15385188,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
