Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
4.875,30.375,-3.915418,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.375,-1.17924022,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.375,1.6375151,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.375,1.57544377,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.375,-0.41648823,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.375,0.89642869,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.625,-13.14346863,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.625,-13.14346863,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.625,-28.96103728,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.625,-28.78747929,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.625,-13.46486768,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.625,-11.86607396,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.625,-6.30959811,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.625,-5.57652804,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.625,-31.26797965,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.625,-32.84179261,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.625,-13.03767851,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.625,-12.12139756,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.625,-32.23872456,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.625,-24.96993692,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
